CLUSTER,CPU_FREQ,DDR_FREQ,IPS
2,1690000,2405000000,2799202.7222
2,1690000,2746000000,2844594.7071
2,1815000,418000000,2014174.2124
2,1815000,902000000,2384013.1612
2,1815000,1104000000,2494444.8276
2,1815000,1373000000,2637282.855
2,1815000,1531000000,2757253.4221
2,1815000,1795000000,2736607.8187
2,1815000,2107000000,2874134.3405
2,1815000,2405000000,2928287.5721
2,1815000,2746000000,2975481.4295
2,1940000,418000000,2058140.1151
2,1940000,902000000,2458576.0164
2,1940000,1104000000,2570418.4039
2,1940000,1373000000,2724978.4589
2,1940000,1531000000,2855864.4817
2,1940000,1795000000,2836056.2417
2,1940000,2107000000,2987718.2581
2,1940000,2405000000,3044059.609
2,1940000,2746000000,3101745.3927
2,2055000,418000000,2106369.0404
2,2055000,902000000,2521559.4935
2,2055000,1104000000,2649049.5602
2,2055000,1373000000,2810101.9105
2,2055000,1531000000,2943290.9432
2,2055000,1795000000,2926465.0315
2,2055000,2107000000,3084622.9391
2,2055000,2405000000,3143602.8032
2,2055000,2746000000,3208270.7269
2,2170000,418000000,2118228.3286
2,2170000,902000000,2587069.0773
2,2170000,1104000000,2717222.8921
2,2170000,1373000000,2883231.9807
2,2170000,1531000000,3031698.7112
2,2170000,1795000000,3011955.8941
2,2170000,2107000000,3181048.9856
2,2170000,2405000000,3248548.6787
2,2170000,2746000000,3257636.2954
2,2285000,418000000,2187503.8844
2,2285000,902000000,2644134.3173
2,2285000,1104000000,2776455.1888
2,2285000,1373000000,2955499.9602
2,2285000,1531000000,3116062.6184
2,2285000,1795000000,3091397.7241
2,2285000,2107000000,3271592.3241
2,2285000,2405000000,3341773.83
2,2285000,2746000000,3396914.1893
2,2400000,418000000,2227235.8075
2,2400000,902000000,2694130.5654
2,2400000,1104000000,2839903.144
2,2400000,1373000000,3012473.9993
2,2400000,1531000000,3192911.9428
2,2400000,1795000000,3163936.8984
2,2400000,2107000000,3355239.5408
2,2400000,2405000000,3409179.0807
2,2400000,2746000000,3495583.2018
2,2516000,418000000,2264963.677
2,2516000,902000000,2748436.4183
2,2516000,1104000000,2894282.8692
2,2516000,1373000000,3087980.7683
2,2516000,1531000000,3262480.931
2,2516000,1795000000,3238433.6652
2,2516000,2107000000,3432303.4865
2,2516000,2405000000,3512832.134
2,2516000,2746000000,3575710.7641
2,2631000,418000000,2294339.9613
2,2631000,902000000,2793821.3903
2,2631000,1104000000,2949580.604
2,2631000,1373000000,3145340.0311
2,2631000,1531000000,3335967.4584
2,2631000,1795000000,3302712.843
2,2631000,2107000000,3506898.4126
2,2631000,2405000000,3589662.4743
2,2631000,2746000000,3653475.6815
2,2756000,418000000,2325339.5576
2,2756000,902000000,2845140.2806
2,2756000,1104000000,2997931.055
2,2756000,1373000000,3208865.8205
2,2756000,1531000000,3405166.441
2,2756000,1795000000,3370971.0703
2,2756000,2107000000,3584297.0929
2,2756000,2405000000,3670954.4875
2,2756000,2746000000,3634483.0672
2,2871000,418000000,2356711.4159
2,2871000,902000000,2874435.0093
2,2871000,1104000000,3050335.4296
2,2871000,1373000000,3266395.7419
2,2871000,1531000000,3468086.7677
2,2871000,1795000000,3421898.3599
2,2871000,2107000000,3651262.0065
2,2871000,2405000000,3739419.894
2,2871000,2746000000,3806460.5489
2,3005000,418000000,2382310.0134
2,3005000,902000000,2931006.7858
2,3005000,1104000000,3097081.1592
2,3005000,1373000000,3325321.9691
2,3005000,1531000000,3533474.3691
2,3005000,1795000000,3491429.1515
2,3005000,2107000000,3728213.9483
2,3005000,2405000000,3814074.7722
2,3005000,2746000000,3893533.8602
2,3130000,418000000,2410384.0955
2,3130000,902000000,2966714.075
2,3130000,1104000000,3153537.7075
2,3130000,1373000000,3380716.4731
2,3130000,1531000000,3594902.7219
2,3130000,1795000000,3551553.9933
2,3130000,2107000000,3793799.1922
2,3130000,2405000000,3882544.8745
2,3130000,2746000000,3965626.4485
