CLUSTER,CPU_FREQ,DDR_FREQ,IPS
1,2266000,418000000,385119.947
1,2266000,902000000,493486.2079
1,2266000,1104000000,531678.3963
1,2266000,1373000000,586344.4509
1,2266000,1531000000,623813.9866
1,2266000,1795000000,615130.4575
1,2266000,2107000000,665448.4866
1,2266000,2405000000,689216.9973
1,2266000,2746000000,714595.4981
1,2343000,418000000,388026.3291
1,2343000,902000000,495560.379
1,2343000,1104000000,534941.8006
1,2343000,1373000000,588390.6876
1,2343000,1531000000,626993.1704
1,2343000,1795000000,621386.8007
1,2343000,2107000000,672462.022
1,2343000,2405000000,697367.963
1,2343000,2746000000,721340.6986
2,1402000,418000000,355805.0157
2,1402000,902000000,437235.1014
2,1402000,1104000000,467480.837
2,1402000,1373000000,505468.9916
2,1402000,1531000000,530174.9645
2,1402000,1795000000,528323.3405
2,1402000,2107000000,556310.7801
2,1402000,2405000000,567305.9509
2,1402000,2746000000,579717.1389
2,1690000,418000000,369017.4214
2,1690000,902000000,462170.6042
2,1690000,1104000000,494498.2278
2,1690000,1373000000,539937.5582
2,1690000,1531000000,570647.3781
2,1690000,1795000000,568674.6138
2,1690000,2107000000,604518.1733
2,1690000,2405000000,624408.9125
2,1690000,2746000000,641475.952
2,1815000,418000000,374127.349
2,1815000,902000000,469999.8661
2,1815000,1104000000,504776.5734
2,1815000,1373000000,550190.3677
2,1815000,1531000000,585328.165
2,1815000,1795000000,582151.9907
2,1815000,2107000000,621994.2399
2,1815000,2405000000,642170.9993
2,1815000,2746000000,662401.0065
2,1940000,418000000,377851.8195
2,1940000,902000000,477770.1926
2,1940000,1104000000,513796.2185
2,1940000,1373000000,562214.2451
2,1940000,1531000000,596621.926
2,1940000,1795000000,593683.827
2,1940000,2107000000,635742.8674
2,1940000,2405000000,658488.3997
2,1940000,2746000000,680674.8765
2,2055000,418000000,380557.6198
2,2055000,902000000,483623.7441
2,2055000,1104000000,519702.2965
2,2055000,1373000000,569595.9661
2,2055000,1531000000,607107.9424
2,2055000,1795000000,603179.144
2,2055000,2107000000,647706.5197
2,2055000,2405000000,671332.6641
2,2055000,2746000000,690692.8709
2,2170000,418000000,383285.4877
2,2170000,902000000,488943.5427
2,2170000,1104000000,527220.2852
2,2170000,1373000000,578453.7645
2,2170000,1531000000,616671.1206
2,2170000,1795000000,612476.3546
2,2170000,2107000000,659146.0855
2,2170000,2405000000,682230.8883
2,2170000,2746000000,705943.951
2,2285000,418000000,386212.2323
2,2285000,902000000,494804.1393
2,2285000,1104000000,532688.1926
2,2285000,1373000000,585301.1798
2,2285000,1531000000,624638.9123
2,2285000,1795000000,619522.9068
2,2285000,2107000000,668761.2738
2,2285000,2405000000,693905.5741
2,2285000,2746000000,717784.5257
2,2400000,418000000,389204.5169
2,2400000,902000000,499537.363
2,2400000,1104000000,535127.8646
2,2400000,1373000000,592091.2033
2,2400000,1531000000,633482.1907
2,2400000,1795000000,625204.2345
2,2400000,2107000000,678311.9964
2,2400000,2405000000,703181.3047
2,2400000,2746000000,725255.6439
2,2516000,418000000,392398.7774
2,2516000,902000000,502896.2933
2,2516000,1104000000,543253.0519
2,2516000,1373000000,598296.2045
2,2516000,1531000000,640497.5209
2,2516000,1795000000,632191.1775
2,2516000,2107000000,686230.4669
2,2516000,2405000000,712703.0108
2,2516000,2746000000,736442.8274
2,2631000,418000000,392454.1277
2,2631000,902000000,506628.562
2,2631000,1104000000,547005.1919
2,2631000,1373000000,604001.7704
2,2631000,1531000000,646853.5753
2,2631000,1795000000,637046.5061
2,2631000,2107000000,694069.6522
2,2631000,2405000000,718851.8246
2,2631000,2746000000,743986.5867
2,2756000,418000000,395503.4692
2,2756000,902000000,510897.6693
2,2756000,1104000000,552377.9699
2,2756000,1373000000,608280.6884
2,2756000,1531000000,652276.4639
2,2756000,1795000000,644009.7028
2,2756000,2107000000,701008.8136
2,2756000,2405000000,726770.3459
2,2756000,2746000000,750637.0485
2,2871000,418000000,397013.772
2,2871000,902000000,513971.1385
2,2871000,1104000000,555442.4774
2,2871000,1373000000,613959.4317
2,2871000,1531000000,658041.9024
2,2871000,1795000000,648364.2564
2,2871000,2107000000,704662.0139
2,2871000,2405000000,733754.1716
2,2871000,2746000000,755775.4207
2,3005000,418000000,399314.7345
2,3005000,902000000,516678.4627
2,3005000,1104000000,559296.8628
2,3005000,1373000000,618831.1913
2,3005000,1531000000,664554.7399
2,3005000,1795000000,654278.0517
2,3005000,2107000000,713661.7079
2,3005000,2405000000,740752.1889
2,3005000,2746000000,763469.1896
2,3130000,418000000,399335.8338
2,3130000,902000000,520031.7755
2,3130000,1104000000,562727.1554
2,3130000,1373000000,622702.5584
2,3130000,1531000000,670494.7789
2,3130000,1795000000,661949.9377
2,3130000,2107000000,718801.2765
2,3130000,2405000000,745539.1438
2,3130000,2746000000,769210.3053
