CLUSTER,CPU_FREQ,DDR_FREQ,IPS
0,1700000,1795000000,1041898.0532
0,1700000,2107000000,1101843.2821
0,1700000,2405000000,1126952.181
0,1700000,2746000000,1191137.7528
1,826000,418000000,1487188.6675
1,826000,902000000,1620267.8066
1,826000,1104000000,1649005.1611
1,826000,1373000000,1682613.5197
1,826000,1531000000,1703302.7037
1,826000,1795000000,1702242.1818
1,826000,2107000000,1718406.0265
1,826000,2405000000,1726483.1252
1,826000,2746000000,1742033.4302
1,941000,418000000,1604462.5848
1,941000,902000000,1775594.5137
1,941000,1104000000,1825000.6701
1,941000,1373000000,1870586.0821
1,941000,1531000000,1894359.579
1,941000,1795000000,1893752.9726
1,941000,2107000000,1920168.9702
1,941000,2405000000,1934653.1622
1,941000,2746000000,1953494.5237
1,1056000,418000000,1709354.5674
1,1056000,902000000,1914237.7743
1,1056000,1104000000,1978683.8792
1,1056000,1373000000,2047722.2249
1,1056000,1531000000,2082483.0848
1,1056000,1795000000,2080970.8855
1,1056000,2107000000,2111944.1903
1,1056000,2405000000,2124633.3389
1,1056000,2746000000,2148071.9978
1,1172000,418000000,1807739.7903
1,1172000,902000000,2044443.5554
1,1172000,1104000000,2119508.8278
1,1172000,1373000000,2210615.354
1,1172000,1531000000,2254705.8727
1,1172000,1795000000,2250265.9584
1,1172000,2107000000,2300120.8342
1,1172000,2405000000,2324858.132
1,1172000,2746000000,2340037.3563
1,1287000,418000000,1893039.2168
1,1287000,902000000,2159801.7287
1,1287000,1104000000,2241003.0495
1,1287000,1373000000,2356122.4065
1,1287000,1531000000,2415898.9253
1,1287000,1795000000,2412898.2638
1,1287000,2107000000,2473190.3758
1,1287000,2405000000,2496011.2019
1,1287000,2746000000,2521758.709
1,1402000,418000000,1970302.426
1,1402000,902000000,2264687.0093
1,1402000,1104000000,2363874.4408
1,1402000,1373000000,2483855.2768
1,1402000,1531000000,2561389.5746
1,1402000,1795000000,2553856.064
1,1402000,2107000000,2639689.5652
1,1402000,2405000000,2663064.1987
1,1402000,2746000000,2687344.1999
1,1517000,418000000,2040473.9018
1,1517000,902000000,2366505.0106
1,1517000,1104000000,2470613.2971
1,1517000,1373000000,2603713.5673
1,1517000,1531000000,2692347.1444
1,1517000,1795000000,2680346.5383
1,1517000,2107000000,2782948.8573
1,1517000,2405000000,2821447.113
1,1517000,2746000000,2847404.7513
1,1652000,418000000,2115848.708
1,1652000,902000000,2472488.8947
1,1652000,1104000000,2586908.7823
1,1652000,1373000000,2732715.6407
1,1652000,1531000000,2838573.2827
1,1652000,1795000000,2817916.7167
1,1652000,2107000000,2943718.0272
1,1652000,2405000000,2986969.8796
1,1652000,2746000000,3041381.9052
1,1767000,418000000,2173004.1833
1,1767000,902000000,2549799.7932
1,1767000,1104000000,2681494.5406
1,1767000,1373000000,2834671.0566
1,1767000,1531000000,2947882.6934
1,1767000,1795000000,2940941.755
1,1767000,2107000000,3071082.3596
1,1767000,2405000000,3119187.5324
1,1767000,2746000000,3177913.1625
1,1882000,418000000,2229540.5092
1,1882000,902000000,2627386.5558
1,1882000,1104000000,2767893.4005
1,1882000,1373000000,2935024.4116
1,1882000,1531000000,3049082.5282
1,1882000,1795000000,3038937.2163
1,1882000,2107000000,3183559.1373
1,1882000,2405000000,3238796.3393
1,1882000,2746000000,3301959.5085
1,1988000,418000000,2267959.1981
1,1988000,902000000,2695479.0889
1,1988000,1104000000,2832879.007
1,1988000,1373000000,3015596.8162
1,1988000,1531000000,3147279.967
1,1988000,1795000000,3132277.9719
1,1988000,2107000000,3285121.7427
1,1988000,2405000000,3348196.9638
1,1988000,2746000000,3416946.5302
1,2093000,418000000,2316965.2212
1,2093000,902000000,2758791.7903
1,2093000,1104000000,2909781.5976
1,2093000,1373000000,3087733.1559
1,2093000,1531000000,3229481.172
1,2093000,1795000000,3221331.3814
1,2093000,2107000000,3373648.4249
1,2093000,2405000000,3445321.6755
1,2093000,2746000000,3512611.0679
1,2199000,418000000,2354056.4913
1,2199000,902000000,2818264.404
1,2199000,1104000000,2970802.7593
1,2199000,1373000000,3167468.8573
1,2199000,1531000000,3313876.1209
1,2199000,1795000000,3295713.9362
1,2199000,2107000000,3466559.0621
1,2199000,2405000000,3539719.9936
1,2199000,2746000000,3614269.0749
1,2266000,418000000,2381369.5347
1,2266000,902000000,2847637.1896
1,2266000,1104000000,3001680.8697
1,2266000,1373000000,3204420.9111
1,2266000,1531000000,3362626.9354
1,2266000,1795000000,3341502.7586
1,2266000,2107000000,3522043.6601
1,2266000,2405000000,3594390.1077
1,2266000,2746000000,3674792.4977
1,2343000,418000000,2410381.3118
1,2343000,902000000,2888138.4752
1,2343000,1104000000,3051450.9782
1,2343000,1373000000,3254430.3103
1,2343000,1531000000,3414130.0217
1,2343000,1795000000,3386805.4012
1,2343000,2107000000,3580145.4087
1,2343000,2405000000,3661656.5409
1,2343000,2746000000,3740421.7913
2,1402000,418000000,1970683.8929
2,1402000,902000000,2263421.9338
2,1402000,1104000000,2364495.9743
2,1402000,1373000000,2480955.3963
2,1402000,1531000000,2560552.9984
2,1402000,1795000000,2554521.7096
2,1402000,2107000000,2634504.7723
2,1402000,2405000000,2661881.9353
2,1402000,2746000000,2696411.2318
2,1690000,418000000,2136241.7378
2,1690000,902000000,2497691.0214
2,1690000,1104000000,2618965.012
2,1690000,1373000000,2769489.0065
2,1690000,1531000000,2874776.6031
2,1690000,1795000000,2864507.3902
2,1690000,2107000000,2986659.8222
2,1690000,2405000000,3033017.5154
2,1690000,2746000000,3082938.7364
2,1815000,418000000,2199158.1523
2,1815000,902000000,2583679.1371
2,1815000,1104000000,2704670.5555
2,1815000,1373000000,2874193.9345
2,1815000,1531000000,2992353.9186
2,1815000,1795000000,2983591.5144
2,1815000,2107000000,3114526.6684
2,1815000,2405000000,3171165.7503
2,1815000,2746000000,3234282.9102
2,1940000,418000000,2258389.9556
2,1940000,902000000,2647608.4385
2,1940000,1104000000,2802764.9382
2,1940000,1373000000,2978757.456
2,1940000,1531000000,3104925.5798
2,1940000,1795000000,3089044.7557
2,1940000,2107000000,3238511.3593
2,1940000,2405000000,3301464.7282
2,1940000,2746000000,3353595.0323
2,2055000,418000000,2298111.5429
2,2055000,902000000,2733446.5261
2,2055000,1104000000,2878602.9823
2,2055000,1373000000,3062855.4457
2,2055000,1531000000,3198781.2595
2,2055000,1795000000,3185265.4223
2,2055000,2107000000,3340700.0588
2,2055000,2405000000,3413725.1882
2,2055000,2746000000,3481361.6978
2,2170000,418000000,2350006.7168
2,2170000,902000000,2806544.5908
2,2170000,1104000000,2951224.466
2,2170000,1373000000,3154771.6676
2,2170000,1531000000,3291794.9428
2,2170000,1795000000,3276598.5736
2,2170000,2107000000,3439541.2206
2,2170000,2405000000,3519714.3269
2,2170000,2746000000,3589461.7264
2,2285000,418000000,2389313.5672
2,2285000,902000000,2862544.637
2,2285000,1104000000,3020962.2274
2,2285000,1373000000,3227127.4925
2,2285000,1531000000,3376163.0
2,2285000,1795000000,3359820.9456
2,2285000,2107000000,3541826.2242
2,2285000,2405000000,3622937.4646
2,2285000,2746000000,3697812.8893
2,2400000,418000000,2429903.6732
2,2400000,902000000,2901163.0601
2,2400000,1104000000,3078288.1108
2,2400000,1373000000,3299607.8217
2,2400000,1531000000,3453070.2917
2,2400000,1795000000,3437389.583
2,2400000,2107000000,3630540.7924
2,2400000,2405000000,3716161.0917
2,2400000,2746000000,3790042.3715
2,2516000,418000000,2459738.7107
2,2516000,902000000,2972546.1372
2,2516000,1104000000,3143965.4501
2,2516000,1373000000,3371206.6314
2,2516000,1531000000,3522345.4397
2,2516000,1795000000,3510395.3592
2,2516000,2107000000,3717186.1847
2,2516000,2405000000,3807721.9193
2,2516000,2746000000,3880655.0843
2,2631000,418000000,2475922.0999
2,2631000,902000000,3019905.0527
2,2631000,1104000000,3200462.5199
2,2631000,1373000000,3435668.124
2,2631000,1531000000,3606449.6819
2,2631000,1795000000,3581036.7695
2,2631000,2107000000,3794361.202
2,2631000,2405000000,3886674.1738
2,2631000,2746000000,3966955.6908
2,2756000,418000000,2530737.3799
2,2756000,902000000,3082329.6584
2,2756000,1104000000,3265977.4539
2,2756000,1373000000,3505085.3153
2,2756000,1531000000,3680626.6464
2,2756000,1795000000,3651301.7925
2,2756000,2107000000,3879664.8822
2,2756000,2405000000,3969537.4034
2,2756000,2746000000,4052232.0207
2,2871000,418000000,2553229.1692
2,2871000,902000000,3124058.4595
2,2871000,1104000000,3307256.3111
2,2871000,1373000000,3563275.3735
2,2871000,1531000000,3723143.9705
2,2871000,1795000000,3704169.7302
2,2871000,2107000000,3947642.0331
2,2871000,2405000000,4052538.4814
2,2871000,2746000000,4123776.1451
2,3005000,418000000,2586126.2682
2,3005000,902000000,3165816.4908
2,3005000,1104000000,3366075.8133
2,3005000,1373000000,3619027.6595
2,3005000,1531000000,3816658.4828
2,3005000,1795000000,3788904.0467
2,3005000,2107000000,4029896.0497
2,3005000,2405000000,4123759.6898
2,3005000,2746000000,4211798.2179
2,3130000,418000000,2609594.7961
2,3130000,902000000,3220487.1513
2,3130000,1104000000,3410139.1885
2,3130000,1373000000,3679805.7758
2,3130000,1531000000,3890712.1954
2,3130000,1795000000,3848120.4182
2,3130000,2107000000,4095576.2953
2,3130000,2405000000,4204910.6471
2,3130000,2746000000,4284523.6196
