CLUSTER,CPU_FREQ,DDR_FREQ,INST_RETIRED,CPU_CYCLES,STALL_BACKEND,STALL_FRONTEND,L3D_CACHE_REFILL,L3D_CACHE,MEM_ACCESS
0,1325000,1373000000,26754800.0,25975500.0,9874400.0,5977.48,32094.9,121455.0,650267.0
0,1325000,1531000000,27398800.0,25993400.0,9505020.0,5851.19,32880.9,124198.0,665904.0
0,1325000,1795000000,27542100.0,25999800.0,9424690.0,6341.28,33071.1,124680.0,669933.0
0,1325000,2107000000,28302400.0,26010400.0,8978090.0,6269.07,33858.7,128152.0,688029.0
0,1325000,2405000000,28679100.0,26005400.0,8746600.0,6108.6,34238.4,129688.0,697041.0
0,1325000,2746000000,29510400.0,26016800.0,8257720.0,6302.13,35411.4,133675.0,717241.0
0,1421000,418000000,23924700.0,27831100.0,13433100.0,5442.45,28735.6,108206.0,581404.0
0,1421000,902000000,26133300.0,27889900.0,12163000.0,5686.24,31198.9,118372.0,635375.0
0,1421000,1104000000,27029700.0,27897500.0,11630800.0,6229.55,32437.3,122352.0,657569.0
0,1421000,1373000000,28160400.0,27896100.0,10949400.0,6064.72,33795.0,127466.0,684417.0
0,1421000,1531000000,28875300.0,27918900.0,10541900.0,6295.16,34624.7,130733.0,701878.0
0,1421000,1795000000,28984800.0,27886300.0,10443500.0,6245.13,34750.6,130982.0,704175.0
0,1421000,2107000000,29827800.0,27928800.0,9978710.0,6378.57,35768.0,135010.0,725248.0
0,1421000,2405000000,30238200.0,27910200.0,9713060.0,6479.28,36136.4,136688.0,735307.0
0,1421000,2746000000,31189500.0,27935200.0,9165640.0,6654.63,37401.8,141257.0,758441.0
0,1517000,418000000,24897200.0,29746200.0,14762200.0,6389.56,29870.5,112706.0,605570.0
0,1517000,902000000,27292300.0,29792500.0,13367800.0,6290.15,32537.3,123493.0,662909.0
0,1517000,1104000000,28296500.0,29812600.0,12783600.0,6501.77,33889.6,127778.0,687356.0
0,1517000,1373000000,29510800.0,29805500.0,12045900.0,6626.65,35370.7,133556.0,717128.0
0,1517000,1531000000,30298500.0,29820100.0,11586500.0,6634.4,36178.5,137280.0,736994.0
0,1517000,1795000000,30423100.0,29793300.0,11484800.0,6653.51,36558.1,137548.0,739960.0
0,1517000,2107000000,31364900.0,29830200.0,10954900.0,6953.84,37536.4,141871.0,761841.0
0,1517000,2405000000,31768400.0,29842600.0,10724600.0,6850.28,38088.7,143365.0,772102.0
0,1517000,2746000000,32781000.0,29842600.0,10115300.0,6959.6,39314.9,148341.0,797157.0
0,1604000,418000000,25773200.0,31444000.0,15933200.0,6247.96,30830.6,116443.0,626208.0
0,1604000,902000000,28179000.0,31486700.0,14528300.0,6520.13,33790.6,127441.0,684139.0
0,1604000,1104000000,29343700.0,31507100.0,13848100.0,6429.76,35180.0,132485.0,713199.0
0,1604000,1373000000,30699500.0,31537400.0,13062300.0,6981.28,36816.0,138886.0,746392.0
0,1604000,1531000000,31523600.0,31535200.0,12564300.0,7050.91,37806.6,142728.0,766436.0
0,1604000,1795000000,31698200.0,31543400.0,12467600.0,6971.83,38001.2,143189.0,769929.0
0,1604000,2107000000,32679400.0,31554300.0,11887800.0,7286.65,39007.1,147546.0,794188.0
0,1604000,2405000000,33044300.0,31539000.0,11653300.0,7044.32,39665.2,149300.0,803651.0
0,1604000,2746000000,34164400.0,31544200.0,10984300.0,7349.81,40992.1,154438.0,830293.0
0,1700000,418000000,26644000.0,33345300.0,17310600.0,6300.25,31851.0,120337.0,647123.0
0,1700000,902000000,29216800.0,33399700.0,15816600.0,7037.43,35016.0,132121.0,709362.0
0,1700000,1104000000,30429000.0,33410500.0,15098000.0,7111.33,36539.6,137593.0,740372.0
0,1700000,1373000000,31886100.0,33410400.0,14221400.0,7039.91,38261.5,144275.0,775195.0
0,1700000,1531000000,32815800.0,33439900.0,13691400.0,7283.91,39361.9,148372.0,797676.0
0,1700000,1795000000,33076100.0,33442900.0,13537600.0,7461.73,39459.8,149533.0,803723.0
0,1700000,2107000000,34066500.0,33449100.0,12948000.0,7504.89,40656.4,153971.0,827905.0
0,1700000,2405000000,34476300.0,33438900.0,12691500.0,7302.61,41248.9,155629.0,837600.0
0,1700000,2746000000,35691400.0,33457900.0,11979300.0,7616.96,42805.7,161004.0,867156.0
1,826000,418000000,51389300.0,16270400.0,8105330.0,9347.65,64531.2,173303.0,1255490.0
1,826000,902000000,54247200.0,16284400.0,7669950.0,9920.44,68153.6,182491.0,1326150.0
1,826000,1104000000,55108300.0,16281500.0,7532900.0,10060.1,69199.0,185509.0,1347170.0
1,826000,1373000000,56274500.0,16287400.0,7345780.0,10150.8,70696.8,190695.0,1374010.0
1,826000,1531000000,54984900.0,16281300.0,7542680.0,9950.44,68882.7,186269.0,1346860.0
1,826000,1795000000,56924000.0,16296700.0,7259110.0,10382.5,71569.4,196043.0,1388950.0
1,826000,2107000000,57624800.0,16292700.0,7152280.0,10420.0,72380.4,196438.0,1409690.0
1,826000,2405000000,57398400.0,16304000.0,7173710.0,10554.8,72163.2,194804.0,1404680.0
1,826000,2746000000,58609900.0,16308400.0,6991530.0,10727.9,73685.0,197931.0,1431690.0
1,941000,418000000,56341700.0,18558600.0,9605220.0,10266.7,70883.6,189611.0,1374980.0
1,941000,902000000,59608600.0,18577000.0,9106630.0,10837.9,74919.6,201412.0,1456830.0
1,941000,1104000000,61593100.0,18580100.0,8797990.0,11218.5,77179.7,207266.0,1503810.0
1,941000,1373000000,62911500.0,18577600.0,8590310.0,11303.7,79135.9,213246.0,1536000.0
1,941000,1531000000,63638600.0,18579400.0,8474420.0,11590.6,79441.3,214631.0,1556740.0
1,941000,1795000000,61793300.0,18590800.0,8770590.0,11264.0,77801.3,212378.0,1510300.0
1,941000,2107000000,64652200.0,18576500.0,8303010.0,11772.9,81075.4,223159.0,1577240.0
1,941000,2405000000,65177300.0,18598700.0,8239570.0,11884.7,81799.5,221377.0,1594400.0
1,941000,2746000000,65725600.0,18601200.0,8158380.0,11855.7,82698.5,222021.0,1607200.0
1,1056000,418000000,62004800.0,20844100.0,10999500.0,11295.2,77976.6,207425.0,1514070.0
1,1056000,902000000,66314700.0,20855400.0,10331700.0,12008.3,83345.9,222445.0,1621100.0
1,1056000,1104000000,67720100.0,20856500.0,10102000.0,12475.5,85252.6,229292.0,1656270.0
1,1056000,1373000000,69356200.0,20864800.0,9847860.0,12571.0,87098.2,235422.0,1694210.0
1,1056000,1531000000,70169200.0,20858400.0,9732980.0,12730.2,88114.9,244230.0,1715670.0
1,1056000,1795000000,70251500.0,20868600.0,9705020.0,12763.3,88300.6,243716.0,1717990.0
1,1056000,2107000000,71424800.0,20878800.0,9535120.0,13215.7,89906.1,245049.0,1746990.0
1,1056000,2405000000,72041400.0,20880200.0,9438870.0,13227.5,90322.1,244086.0,1760870.0
1,1056000,2746000000,72680000.0,20890100.0,9345680.0,13234.6,91379.5,244365.0,1775130.0
1,1172000,418000000,67184600.0,23154600.0,12482900.0,11607.5,84583.4,225051.0,1641780.0
1,1172000,902000000,72372600.0,23176500.0,11674200.0,13482.1,91061.4,243088.0,1769760.0
1,1172000,1104000000,72485000.0,23172400.0,11653300.0,12567.6,90992.9,245955.0,1769870.0
1,1172000,1373000000,74229300.0,23181400.0,11392400.0,13078.0,93254.2,249415.0,1811950.0
1,1172000,1531000000,74797700.0,23187100.0,11300300.0,12957.3,93990.3,251141.0,1827190.0
1,1172000,1795000000,76566300.0,23190600.0,11035400.0,13216.3,96186.0,263379.0,1871820.0
1,1172000,2107000000,78061600.0,23187100.0,10787000.0,13554.0,97993.2,266920.0,1908470.0
1,1172000,2405000000,78806900.0,23196900.0,10683800.0,13932.9,98906.0,266917.0,1925350.0
1,1172000,2746000000,79339900.0,23204200.0,10612700.0,13829.6,99700.9,266509.0,1939260.0
1,1287000,418000000,71720700.0,25420700.0,14036900.0,12416.8,89886.2,238598.0,1752390.0
1,1287000,902000000,77862800.0,25457900.0,13098400.0,13780.7,97811.7,264400.0,1900410.0
1,1287000,1104000000,78464400.0,25465800.0,13005000.0,13742.7,98501.5,265483.0,1917370.0
1,1287000,1373000000,81608600.0,25445500.0,12471600.0,14184.7,102464.0,276246.0,1994370.0
1,1287000,1531000000,83057600.0,25481000.0,12281800.0,14744.1,104265.0,283484.0,2028240.0
1,1287000,1795000000,81734500.0,25483400.0,12486900.0,14192.7,102406.0,275114.0,1996710.0
1,1287000,2107000000,84533700.0,25489600.0,12058900.0,14753.8,106006.0,287857.0,2066370.0
1,1287000,2405000000,85369000.0,25482400.0,11915000.0,14969.7,107023.0,288918.0,2083990.0
1,1287000,2746000000,85884700.0,25492000.0,11833600.0,14878.7,107693.0,287620.0,2098960.0
1,1402000,418000000,76101100.0,27728500.0,15657200.0,13544.7,95606.8,259380.0,1856800.0
1,1402000,902000000,83084400.0,27754200.0,14589800.0,14551.6,104110.0,278944.0,2027140.0
1,1402000,1104000000,84944500.0,27752300.0,14262500.0,14723.9,106755.0,287703.0,2074640.0
1,1402000,1373000000,87341900.0,27731900.0,13855100.0,15113.5,109587.0,296309.0,2134110.0
1,1402000,1531000000,88925600.0,27769800.0,13652200.0,15356.9,111649.0,304522.0,2172240.0
1,1402000,1795000000,88907800.0,27773000.0,13658200.0,15791.6,111730.0,299876.0,2170030.0
1,1402000,2107000000,88392000.0,27769500.0,13718000.0,15543.4,110800.0,302228.0,2158590.0
1,1402000,2405000000,89829400.0,27750700.0,13476600.0,15605.7,112499.0,304762.0,2195060.0
1,1402000,2746000000,91784700.0,27789200.0,13201200.0,15839.4,115136.0,308535.0,2242050.0
1,1517000,418000000,80271000.0,30019600.0,17275800.0,13969.8,100830.0,274517.0,1961380.0
1,1517000,902000000,88017600.0,30024100.0,16062100.0,15381.4,110290.0,296729.0,2150290.0
1,1517000,1104000000,89882800.0,30019800.0,15730600.0,15683.1,112744.0,302984.0,2197730.0
1,1517000,1373000000,92879100.0,30023000.0,15270800.0,16258.2,116299.0,314308.0,2269500.0
1,1517000,1531000000,94719100.0,30063100.0,15017700.0,16388.5,118728.0,323610.0,2315230.0
1,1517000,1795000000,92880400.0,30062800.0,15302900.0,16209.5,116460.0,310654.0,2266460.0
1,1517000,2107000000,96534400.0,30039700.0,14708900.0,16805.4,121125.0,331965.0,2359860.0
1,1517000,2405000000,97356800.0,30053900.0,14582100.0,17213.2,122024.0,331679.0,2375890.0
1,1517000,2746000000,98373000.0,30082100.0,14449400.0,17138.0,123455.0,330017.0,2403130.0
1,1652000,418000000,83909600.0,32690600.0,19358800.0,14693.7,105366.0,288373.0,2046830.0
1,1652000,902000000,93476900.0,32683600.0,17852300.0,16591.7,117039.0,317129.0,2285010.0
1,1652000,1104000000,96008200.0,32694400.0,17440400.0,16626.6,120502.0,323500.0,2344680.0
1,1652000,1373000000,99074900.0,32695900.0,16956600.0,17455.4,124241.0,335515.0,2421270.0
1,1652000,1531000000,100464000.0,32732000.0,16772500.0,17549.1,126198.0,344347.0,2455140.0
1,1652000,1795000000,99543500.0,32736800.0,16932000.0,17185.6,124829.0,337219.0,2432050.0
1,1652000,2107000000,103364000.0,32751600.0,16325500.0,17800.5,129899.0,351287.0,2526520.0
1,1652000,2405000000,102938000.0,32752000.0,16389600.0,17851.3,129344.0,347262.0,2514960.0
1,1652000,2746000000,105107000.0,32755100.0,16052800.0,18214.6,131977.0,352631.0,2568160.0
1,1767000,418000000,87483200.0,34973900.0,21086400.0,15587.2,109618.0,298431.0,2134240.0
1,1767000,902000000,98268600.0,35005400.0,19407700.0,17169.2,123408.0,332120.0,2401160.0
1,1767000,1104000000,100458000.0,35000500.0,19065100.0,17691.6,125942.0,339269.0,2454850.0
1,1767000,1373000000,104168000.0,34972000.0,18426100.0,18304.2,130995.0,354390.0,2543950.0
1,1767000,1531000000,106465000.0,35016200.0,18100000.0,18785.7,133488.0,364160.0,2602170.0
1,1767000,1795000000,106121000.0,35030900.0,18179500.0,18353.5,133437.0,363937.0,2593000.0
1,1767000,2107000000,107439000.0,35031900.0,17951300.0,18475.7,134599.0,361058.0,2624410.0
1,1767000,2405000000,109926000.0,35046400.0,17586100.0,19224.3,138152.0,371826.0,2685820.0
1,1767000,2746000000,109691000.0,35051300.0,17602000.0,19415.6,137655.0,369603.0,2675900.0
1,1882000,418000000,90963700.0,37243200.0,22806300.0,15699.8,114009.0,309395.0,2220250.0
1,1882000,902000000,102604000.0,37286400.0,20988900.0,17740.4,128965.0,347146.0,2507480.0
1,1882000,1104000000,105470000.0,37294600.0,20544000.0,18456.6,132354.0,359909.0,2577740.0
1,1882000,1373000000,109085000.0,37246900.0,19931000.0,19043.8,136615.0,371112.0,2661920.0
1,1882000,1531000000,111640000.0,37323700.0,19593900.0,19568.2,139980.0,382145.0,2728560.0
1,1882000,1795000000,111098000.0,37323000.0,19689000.0,19450.4,139165.0,380865.0,2712080.0
1,1882000,2107000000,114256000.0,37309600.0,19158900.0,19709.8,143230.0,386151.0,2791500.0
1,1882000,2405000000,115459000.0,37309100.0,18975400.0,20465.3,144979.0,392696.0,2822690.0
1,1882000,2746000000,116335000.0,37339400.0,18852600.0,20524.2,146113.0,393227.0,2843200.0
1,1988000,418000000,94935700.0,39354600.0,24280900.0,16652.9,119257.0,325476.0,2319140.0
1,1988000,902000000,105188000.0,39400500.0,22699000.0,18118.0,131842.0,355706.0,2568400.0
1,1988000,1104000000,109501000.0,39375100.0,21979500.0,19343.7,137088.0,372546.0,2676660.0
1,1988000,1373000000,113441000.0,39351200.0,21331200.0,19954.2,142335.0,383778.0,2772100.0
1,1988000,1531000000,116115000.0,39420800.0,20983100.0,20267.6,145733.0,394744.0,2835180.0
1,1988000,1795000000,115611000.0,39402200.0,21037300.0,19840.7,144942.0,402377.0,2824070.0
1,1988000,2107000000,118772000.0,39388200.0,20520300.0,20452.6,149316.0,403728.0,2903740.0
1,1988000,2405000000,120592000.0,39433000.0,20258600.0,21131.6,151454.0,401742.0,2947360.0
1,1988000,2746000000,121299000.0,39445100.0,20165200.0,21481.6,152300.0,406081.0,2963680.0
1,2093000,418000000,96944700.0,41447300.0,26053800.0,16982.3,121501.0,328953.0,2367500.0
1,2093000,902000000,109666000.0,41475500.0,24058900.0,18941.4,137766.0,370110.0,2677580.0
1,2093000,1104000000,113465000.0,41482800.0,23467900.0,19832.8,142626.0,382201.0,2772350.0
1,2093000,1373000000,117650000.0,41457000.0,22784300.0,20693.1,147695.0,397826.0,2875130.0
1,2093000,1531000000,120691000.0,41530400.0,22370100.0,20812.1,151655.0,411517.0,2949870.0
1,2093000,1795000000,120014000.0,41509600.0,22458100.0,20550.8,150617.0,418007.0,2932750.0
1,2093000,2107000000,123643000.0,41523900.0,21878800.0,21354.0,155429.0,419634.0,3021610.0
1,2093000,2405000000,125155000.0,41504400.0,21628000.0,21639.4,157348.0,415676.0,3056660.0
1,2093000,2746000000,126112000.0,41545200.0,21475600.0,21836.1,158560.0,425521.0,3080960.0
1,2199000,418000000,100642000.0,43554100.0,27575600.0,17371.2,126564.0,343765.0,2458840.0
1,2199000,902000000,113235000.0,43596400.0,25609500.0,19764.7,142249.0,380991.0,2765790.0
1,2199000,1104000000,117276000.0,43583800.0,24955000.0,20425.7,147525.0,396912.0,2865420.0
1,2199000,1373000000,121179000.0,43544600.0,24303000.0,21507.2,152007.0,408743.0,2962040.0
1,2199000,1531000000,124992000.0,43627300.0,23775700.0,22064.3,157141.0,428937.0,3054470.0
1,2199000,1795000000,124365000.0,43619600.0,23851300.0,21534.7,155998.0,430567.0,3037250.0
1,2199000,2107000000,128256000.0,43621300.0,23243300.0,22350.9,161392.0,433730.0,3129920.0
1,2199000,2405000000,129712000.0,43627100.0,23022900.0,22326.5,162919.0,432168.0,3169770.0
1,2199000,2746000000,130649000.0,43627600.0,22867600.0,22695.7,163872.0,438054.0,3189030.0
1,2266000,418000000,101265000.0,44870800.0,28787000.0,17453.2,127146.0,344908.0,2473790.0
1,2266000,902000000,115540000.0,44903400.0,26563600.0,20320.7,145240.0,389261.0,2821120.0
1,2266000,1104000000,118236000.0,44927800.0,26161400.0,20644.6,148283.0,399390.0,2886290.0
1,2266000,1373000000,124149000.0,44851200.0,25145800.0,22012.1,156260.0,419367.0,3034700.0
1,2266000,1531000000,125603000.0,44924700.0,24964000.0,22266.1,157445.0,433629.0,3063860.0
1,2266000,1795000000,126884000.0,44958000.0,24813400.0,22291.5,159542.0,437225.0,3100610.0
1,2266000,2107000000,128898000.0,44926500.0,24448900.0,22954.5,161313.0,436072.0,3144410.0
1,2266000,2405000000,132778000.0,44939700.0,23854100.0,23187.4,166513.0,444601.0,3244140.0
1,2266000,2746000000,133397000.0,44908000.0,23716300.0,23065.4,167415.0,451688.0,3255770.0
1,2343000,418000000,104245000.0,46408200.0,29857800.0,18489.0,131044.0,351301.0,2544750.0
1,2343000,902000000,118367000.0,46418000.0,27626600.0,20636.4,148734.0,398283.0,2892320.0
1,2343000,1104000000,121299000.0,46464500.0,27208800.0,21184.3,152271.0,409293.0,2963130.0
1,2343000,1373000000,127077000.0,46388500.0,26206700.0,22586.0,159428.0,428161.0,3105360.0
1,2343000,1531000000,130629000.0,46483100.0,25742200.0,22778.9,164095.0,450692.0,3192020.0
1,2343000,1795000000,129813000.0,46450800.0,25833800.0,22876.9,162729.0,445753.0,3172310.0
1,2343000,2107000000,133932000.0,46468300.0,25185000.0,23364.2,168067.0,456991.0,3272650.0
1,2343000,2405000000,135977000.0,46475500.0,24853300.0,23882.4,170560.0,456985.0,3322460.0
1,2343000,2746000000,136593000.0,46465900.0,24767400.0,23718.2,171493.0,465571.0,3335840.0
2,1402000,418000000,76054600.0,27712900.0,15628500.0,13751.9,95636.7,258985.0,1858480.0
2,1402000,902000000,82983300.0,27742500.0,14574900.0,15025.9,103881.0,283929.0,2027050.0
2,1402000,1104000000,84929300.0,27744100.0,14260600.0,15143.1,106810.0,285203.0,2076530.0
2,1402000,1373000000,87351200.0,27737700.0,13874000.0,15697.6,109403.0,297128.0,2135110.0
2,1402000,1531000000,89017100.0,27760200.0,13614400.0,16071.3,111775.0,298415.0,2175010.0
2,1402000,1795000000,88864600.0,27758200.0,13630800.0,16090.0,111646.0,296458.0,2172040.0
2,1402000,2107000000,90721500.0,27772000.0,13354300.0,16464.7,113848.0,304130.0,2217720.0
2,1402000,2405000000,89972200.0,27771500.0,13470200.0,16302.6,113175.0,304642.0,2199240.0
2,1402000,2746000000,92100400.0,27751200.0,13115200.0,16536.2,115500.0,307759.0,2247820.0
2,1690000,418000000,86031100.0,33419400.0,19742200.0,15402.3,107977.0,290857.0,2102020.0
2,1690000,902000000,95419400.0,33460200.0,18225600.0,17353.8,120012.0,322730.0,2329030.0
2,1690000,1104000000,97514000.0,33428200.0,17946600.0,17470.4,122027.0,325223.0,2383590.0
2,1690000,1373000000,100782000.0,33443900.0,17444000.0,17944.3,126600.0,339972.0,2462840.0
2,1690000,1531000000,101260000.0,33486300.0,17390100.0,18127.1,127217.0,340408.0,2470490.0
2,1690000,1795000000,102677000.0,33487300.0,17172300.0,18357.2,128852.0,343215.0,2509520.0
2,1690000,2107000000,105211000.0,33504100.0,16793100.0,18785.9,132050.0,353000.0,2571620.0
2,1690000,2405000000,106201000.0,33461000.0,16586900.0,18958.8,133107.0,356781.0,2595650.0
2,1690000,2746000000,106961000.0,33507400.0,16522600.0,19152.6,134504.0,358267.0,2614090.0
2,1815000,418000000,89907900.0,35896800.0,21620800.0,16210.3,112891.0,299146.0,2196530.0
2,1815000,902000000,100126000.0,35942100.0,20037200.0,17910.9,125954.0,334749.0,2446740.0
2,1815000,1104000000,102769000.0,35945400.0,19616700.0,18626.2,128884.0,346639.0,2511710.0
2,1815000,1373000000,106321000.0,35939300.0,19058000.0,18844.7,133447.0,359333.0,2597540.0
2,1815000,1531000000,106970000.0,35968100.0,18965500.0,19327.7,134192.0,363265.0,2612690.0
2,1815000,1795000000,106913000.0,35964000.0,18983400.0,19030.5,134122.0,360339.0,2612160.0
2,1815000,2107000000,111202000.0,35984300.0,18293900.0,20001.3,139499.0,374287.0,2718010.0
2,1815000,2405000000,112364000.0,35982400.0,18143300.0,20131.8,140853.0,376504.0,2746280.0
2,1815000,2746000000,113064000.0,35982800.0,18010100.0,19470.6,142234.0,379861.0,2762140.0
2,1940000,418000000,93499600.0,38366200.0,23516900.0,17006.7,117376.0,318594.0,2285270.0
2,1940000,902000000,104711000.0,38420600.0,21814100.0,19069.8,131847.0,349756.0,2559100.0
2,1940000,1104000000,107731000.0,38426400.0,21319200.0,19202.0,135265.0,362512.0,2631920.0
2,1940000,1373000000,110237000.0,38415000.0,20890800.0,19516.4,138050.0,370996.0,2692270.0
2,1940000,1531000000,113745000.0,38415800.0,20362300.0,20331.6,142876.0,380572.0,2780680.0
2,1940000,1795000000,113678000.0,38455600.0,20412400.0,20378.8,142749.0,385262.0,2778280.0
2,1940000,2107000000,116834000.0,38461100.0,19909000.0,20851.2,146947.0,394730.0,2855530.0
2,1940000,2405000000,116631000.0,38426500.0,19890100.0,20693.6,146134.0,391789.0,2846860.0
2,1940000,2746000000,118937000.0,38468400.0,19569000.0,21128.7,149285.0,400280.0,2905030.0
2,2055000,418000000,96766400.0,40636600.0,25265000.0,17343.5,121565.0,323289.0,2363240.0
2,2055000,902000000,108777000.0,40707300.0,23464600.0,19506.8,136671.0,362915.0,2659010.0
2,2055000,1104000000,112067000.0,40709800.0,22911700.0,20130.7,140811.0,373853.0,2738840.0
2,2055000,1373000000,116295000.0,40716800.0,22244000.0,20413.5,146013.0,386504.0,2841610.0
2,2055000,1531000000,119014000.0,40727700.0,21840200.0,20783.4,149628.0,404843.0,2908650.0
2,2055000,1795000000,117177000.0,40737300.0,22114000.0,20851.7,147101.0,394092.0,2859380.0
2,2055000,2107000000,121964000.0,40757000.0,21382400.0,21848.3,152971.0,413662.0,2980210.0
2,2055000,2405000000,123396000.0,40730700.0,21122500.0,21978.8,154718.0,414854.0,3015690.0
2,2055000,2746000000,122656000.0,40760500.0,21249200.0,21944.6,153596.0,407095.0,2990940.0
2,2170000,418000000,99905800.0,42959000.0,27093000.0,17485.1,125244.0,335652.0,2440820.0
2,2170000,902000000,112911000.0,43029800.0,25102500.0,19360.1,142034.0,374954.0,2760360.0
2,2170000,1104000000,116325000.0,43022000.0,24560000.0,20199.2,146012.0,386233.0,2840380.0
2,2170000,1373000000,120863000.0,43026400.0,23839300.0,20718.5,151607.0,402965.0,2954200.0
2,2170000,1531000000,123748000.0,43003300.0,23360000.0,21268.9,155027.0,421881.0,3024830.0
2,2170000,1795000000,123335000.0,43051300.0,23458100.0,21288.0,154653.0,414859.0,3014640.0
2,2170000,2107000000,127025000.0,43071800.0,22903100.0,22010.8,159525.0,427378.0,3103940.0
2,2170000,2405000000,126661000.0,43072600.0,22946100.0,21820.0,159255.0,431435.0,3089810.0
2,2170000,2746000000,127863000.0,43066900.0,22749700.0,22084.2,159562.0,423209.0,3117980.0
