CLUSTER,CPU_FREQ,DDR_FREQ,IPS
1,1988000,902000000,5307388.0788
1,1988000,1104000000,5528569.7814
1,1988000,1373000000,5730974.0999
1,1988000,1531000000,5855706.1247
1,1988000,1795000000,5833041.5053
1,1988000,2107000000,5994656.6738
1,1988000,2405000000,6079600.7405
1,1988000,2746000000,6113367.9975
1,2093000,418000000,4895499.9988
1,2093000,902000000,5534133.1147
1,2093000,1104000000,5724836.4382
1,2093000,1373000000,5939683.2863
1,2093000,1531000000,6082442.3314
1,2093000,1795000000,6051354.4337
1,2093000,2107000000,6232189.1489
1,2093000,2405000000,6311364.9396
1,2093000,2746000000,6353379.3555
1,2199000,418000000,5081307.11
1,2199000,902000000,5711567.1248
1,2199000,1104000000,5917105.0712
1,2199000,1373000000,6119533.0994
1,2199000,1531000000,6300124.1883
1,2199000,1795000000,6269627.3006
1,2199000,2107000000,6465532.7558
1,2199000,2405000000,6538062.0761
1,2199000,2746000000,6585215.5745
1,2266000,418000000,5113938.0176
1,2266000,902000000,5830597.2376
1,2266000,1104000000,5963407.4226
1,2266000,1373000000,6272332.3791
1,2266000,1531000000,6335410.0973
1,2266000,1795000000,6395283.2421
1,2266000,2107000000,6501349.2705
1,2266000,2405000000,6695081.3646
1,2266000,2746000000,6731041.2844
1,2343000,418000000,5262993.0702
1,2343000,902000000,5974705.5237
1,2343000,1104000000,6116574.0942
1,2343000,1373000000,6418431.5294
1,2343000,1531000000,6584409.1078
1,2343000,1795000000,6547828.2182
1,2343000,2107000000,6753048.3362
1,2343000,2405000000,6855098.0839
1,2343000,2746000000,6887575.5984
2,1402000,418000000,3847614.2591
2,1402000,902000000,4193659.0646
2,1402000,1104000000,4291754.9533
2,1402000,1373000000,4415159.9592
2,1402000,1531000000,4495715.9603
2,1402000,1795000000,4488337.4714
2,1402000,2107000000,4579848.1564
2,1402000,2405000000,4542103.3938
2,1402000,2746000000,4652943.325
2,1690000,418000000,4350543.6663
2,1690000,902000000,4819420.8642
2,1690000,1104000000,4929929.2214
2,1690000,1373000000,5092754.7326
2,1690000,1531000000,5110430.2356
2,1690000,1795000000,5181789.2156
2,1690000,2107000000,5307009.8883
2,1690000,2405000000,5363847.1654
2,1690000,2746000000,5394751.3087
2,1815000,418000000,4545888.1711
2,1815000,902000000,5056151.1431
2,1815000,1104000000,5189140.6133
2,1815000,1373000000,5369403.8281
2,1815000,1531000000,5397853.9317
2,1815000,1795000000,5395592.676
2,1815000,2107000000,5608880.2617
2,1815000,2405000000,5667789.2525
2,1815000,2746000000,5703034.7833
2,1940000,418000000,4727839.1918
2,1940000,902000000,5287250.5895
2,1940000,1104000000,5438920.6379
2,1940000,1373000000,5567090.4595
2,1940000,1531000000,5744128.7179
2,1940000,1795000000,5734803.7737
2,1940000,2107000000,5893174.1422
2,1940000,2405000000,5888231.8192
2,1940000,2746000000,5998112.2168
2,2055000,418000000,4893493.8454
2,2055000,902000000,5491318.142
2,2055000,1104000000,5657057.6372
2,2055000,1373000000,5869474.6395
2,2055000,1531000000,6005096.5314
2,2055000,1795000000,5911013.6165
2,2055000,2107000000,6149520.8185
2,2055000,2405000000,6225740.7803
2,2055000,2746000000,6183880.9632
2,2170000,418000000,5046569.6594
2,2170000,902000000,5694120.5862
2,2170000,1104000000,5867352.7498
2,2170000,1373000000,6095622.9199
2,2170000,1531000000,6244477.9819
2,2170000,1795000000,6216698.4505
2,2170000,2107000000,6399645.4757
2,2170000,2405000000,6381188.2728
2,2170000,2746000000,6442597.6794
2,2285000,418000000,5191089.2828
2,2285000,902000000,5834233.5364
2,2285000,1104000000,6037774.3946
2,2285000,1373000000,6243082.9002
2,2285000,1531000000,6477177.2566
2,2285000,1795000000,6381953.1748
2,2285000,2107000000,6643962.2413
2,2285000,2405000000,6728049.3964
2,2285000,2746000000,6768131.965
2,2400000,418000000,5280153.4811
2,2400000,902000000,5993837.0796
2,2400000,1104000000,6266869.3877
2,2400000,1373000000,6528452.7579
2,2400000,1531000000,6611495.0441
2,2400000,1795000000,6586965.0091
2,2400000,2107000000,6878166.091
2,2400000,2405000000,6886597.6784
2,2400000,2746000000,6952510.4497
2,2516000,418000000,5470784.3373
2,2516000,902000000,6248509.5176
2,2516000,1104000000,6456606.0711
2,2516000,1373000000,6728999.6292
2,2516000,1531000000,6924564.319
2,2516000,1795000000,6835039.9702
2,2516000,2107000000,7028992.6491
2,2516000,2405000000,7203057.61
2,2516000,2746000000,7245753.4921
2,2631000,418000000,5543929.0957
2,2631000,902000000,6421265.6241
2,2631000,1104000000,6638921.5448
2,2631000,1373000000,6931366.8545
2,2631000,1531000000,7093266.5026
2,2631000,1795000000,7082123.7493
2,2631000,2107000000,7330805.1838
2,2631000,2405000000,7435704.0973
2,2631000,2746000000,7473657.2167
2,2756000,418000000,5731007.4369
2,2756000,902000000,6599310.5618
2,2756000,1104000000,6768161.2985
2,2756000,1373000000,7140696.4068
2,2756000,1531000000,7355220.2633
2,2756000,1795000000,7291765.8764
2,2756000,2107000000,7566392.7869
2,2756000,2405000000,7671341.7638
2,2756000,2746000000,7640227.93
2,2871000,418000000,5782843.3364
2,2871000,902000000,6753888.3884
2,2871000,1104000000,6998214.0155
2,2871000,1373000000,7325299.2602
2,2871000,1531000000,7552220.1171
2,2871000,1795000000,7489328.6396
2,2871000,2107000000,7777793.3168
2,2871000,2405000000,7852734.6652
2,2871000,2746000000,7929569.0585
2,3005000,418000000,5974752.9223
2,3005000,902000000,6844028.3913
2,3005000,1104000000,7185105.3381
2,3005000,1373000000,7531705.8247
2,3005000,1531000000,7771391.8891
2,3005000,1795000000,7667645.8708
2,3005000,2107000000,7922313.4577
2,3005000,2405000000,8128328.2271
2,3005000,2746000000,8121871.943
2,3130000,418000000,6096007.2905
2,3130000,902000000,7089172.1222
2,3130000,1104000000,7357212.3156
2,3130000,1373000000,7644213.9446
2,3130000,1531000000,7921808.3839
2,3130000,1795000000,7908509.0007
2,3130000,2107000000,8219016.5743
2,3130000,2405000000,8344462.3372
2,3130000,2746000000,8356368.5798
