CLUSTER,CPU_FREQ,DDR_FREQ,IPS
2,2285000,1531000000,5625295.8092
2,2285000,1795000000,5578000.0708
2,2285000,2107000000,5763054.8932
2,2285000,2405000000,5844981.0497
2,2285000,2746000000,5900826.6737
2,2400000,418000000,4616424.4112
2,2400000,902000000,5261840.8239
2,2400000,1104000000,5407543.9813
2,2400000,1373000000,5614023.2612
2,2400000,1531000000,5816950.6086
2,2400000,1795000000,5782953.5382
2,2400000,2107000000,5964616.7662
2,2400000,2405000000,6051202.6001
2,2400000,2746000000,6118139.3215
2,2516000,418000000,4743164.0453
2,2516000,902000000,5420213.6557
2,2516000,1104000000,5574270.6859
2,2516000,1373000000,5783031.0319
2,2516000,1531000000,6013438.443
2,2516000,1795000000,5970447.0781
2,2516000,2107000000,6172169.9253
2,2516000,2405000000,6253984.9322
2,2516000,2746000000,6328688.1437
2,2631000,418000000,4862104.691
2,2631000,902000000,5574127.6787
2,2631000,1104000000,5737827.7598
2,2631000,1373000000,5969948.3907
2,2631000,1531000000,6185329.5391
2,2631000,1795000000,6142083.7561
2,2631000,2107000000,6384408.861
2,2631000,2405000000,6447204.9181
2,2631000,2746000000,6533180.0664
2,2756000,418000000,4976596.7428
2,2756000,902000000,5727768.8578
2,2756000,1104000000,5896447.2469
2,2756000,1373000000,6156529.545
2,2756000,1531000000,6390876.2395
2,2756000,1795000000,6331434.1012
2,2756000,2107000000,6580993.878
2,2756000,2405000000,6666605.691
2,2756000,2746000000,6715805.6119
2,2871000,418000000,5087704.5486
2,2871000,902000000,5873133.349
2,2871000,1104000000,6053209.9731
2,2871000,1373000000,6275829.9814
2,2871000,1531000000,6554845.5171
2,2871000,1795000000,6511904.8793
2,2871000,2107000000,6771592.6103
2,2871000,2405000000,6850854.8017
2,2871000,2746000000,6915216.8831
2,3005000,418000000,5183385.9237
2,3005000,902000000,6032968.3848
2,3005000,1104000000,6225799.3949
2,3005000,1373000000,6488357.3243
2,3005000,1531000000,6767253.3512
2,3005000,1795000000,6702334.7475
2,3005000,2107000000,6983131.9184
2,3005000,2405000000,7067033.6004
2,3005000,2746000000,7125620.1758
2,3130000,418000000,5301677.4628
2,3130000,902000000,6175684.9924
2,3130000,1104000000,6381165.6607
2,3130000,1373000000,6643766.334
2,3130000,1531000000,6938333.5244
2,3130000,1795000000,6865539.9457
2,3130000,2107000000,7157280.2832
2,3130000,2405000000,7250974.0354
2,3130000,2746000000,7316450.4318
